id,name
2576,The Kings
2577,Jeanie Lambe
2578,Dianne Reeves
2579,Alex Gopher
2580,Friends
2581,Leon Russel
2582,Kat Deluna
2583,Band
2584,Sick Of It All
2585,The
2586,Carl Crack
2587,Los Hispanos
2588,Yamandu Costa
2589,Deborah Allen
2590,Giuseppi Logan
2591,Emma Doyle
2592,False Prophets
2593,Bumblefoot
2594,Anne Briggs
2595,Paul Buckmaster
2596,Sven Tasnadi
2597,Les Blaireaux
2598,Swami Featuring Ishmael Morabe
2599,Cookies
2600,Marilyn Horne
2601,Plasmatics
2602,Sapo
2603,Konexion
2604,Europe
2605,Peter Spence
2606,Matisyahu
2607,Sergio Dalma
2608,Lou Reid
2609,Kitty Wells
2610,Gary Go
2611,Big Pook
2612,Bettye Lavette
2613,Ukw
2614,Cool Connection
2615,Luther Vandross
2616,Conjunto Mar Azul
2617,Benga
2618,Rainer Bielfeldt
2619,Elizabeth Cotten
2620,Pete Bamboo
2621,Tito Allen
2622,Elvin Bishop
2623,Les Malpolis
2624,frank Lopardo
2625,Rhian Benson
2626,Yolandita Monge
2627,Play
2628,Ultimate Fakebook
2629,Elakelaiset
2630,The Last Vegas
2631,Mush
2632,Bezell
2633,Silverstein
2634,Lady Saw
2635,Samba Trio
2636,Byron Cage Featuring Tye Tribbett
2637,The Tamperer
2638,Casiotone For The Painfully Alone
2639,D' Militante
2640,The Black Crowes
2641,Elastica
2642,Clã Brasil
2643,David Gilmour Featuring Richard Wright
2644,Vinícius De Moraes
2645,Trevor Jones
2646,The Lovin’ Spoonful
2647,Porter Wagoner
2648,Jimmy Durante
2649,Wyclef Jean
2650,Nick Conolly
2651,Marcus
2652,William Coulter
2653,Tom Cochrane
2654,Greater Vision
2655,Mighty Mighty Bosstones
2656,Timothy Byram-wigfield
2657,nile Rodgers
2658,Non Stop Djs
2659,Damizza
2660,Weezer
2661,The Gentle Good
2662,The Clash
2663,Valeriana
2664,Bill Withers
2665,The Hidden Cameras
2666,Margaret Becker
2667,Tree
2668,Whitney Cummings
2669,Ana Bekuta
2670,New Roanoke Jug Band
2671,Audio Adrenaline
2672,Flowin Immo Et Les Freaqz
2673,Letters To Cleo
2674,The Small Knives
2675,Mcalmont And Butler
2676,Go Fish
2677,Sticky Fingaz
2678,Xcultures
2679,The Kitchen
2680,Joe Heaney
2681,Uk Subs
2682,Mims
2683,Ferdinand Grossmann
2684,Ty Herndon
2685,Jimmy Ruffin
2686,Bombay Rockers
2687,Seamus Egan
2688,Rocky Whatule
2689,Jets
2690,Al Dimeola
2691,Goldman
2692,Pat Travers
2693,Uriah Heep
2694,Chris Clark
2695,Rhinoceros
2696,Monomonkey
2697,Bambino
2698,Since The Flood
2699,Defari
2700,Mae West
2701,Los Cumbieros Del Sur
2702,Teenage Fanclub
2703,Rachel Loy
2704,The Beatles
2705,Ann Hampton Callaway
2706,Pitman
2707,Big Jim Sullivan
2708,Eiffel 65
2709,Ice-t
2710,Gold City
2711,Ten Wheel Drive
2712,J Elvira
2713,Line Renaud
2714,Cornell Campbell
2715,Sugar Ray
2716,elisabetta Fusco
2717,Fats Domino
2718,Mei Chi Chiang
2719,Ov7
2720,Grand Funk
2721,Rauni Pekkala
2722,Perquisite
2723,Stiff Little Fingers
2724,Eko Fresh
2725,Alicia Keys
2726,Cauda Pavonis
2727,Darcelys
2728,Orenda
2729,Fat Joe
2730,Sonny Landreth
2731,Glen Campbell
2732,Lot Lorien
2733,Schmooche Cat
2734,Josélito
2735,Lauren Wagner
2736,Miracles
2737,Onyx
2738,Space Opera
2739,Juice Leskinen
2740,Capone-n-noreaga
2741,Ensemble Airone
2742,Bebe Winans
2743,Sin Plomo Feat. Boris G.
2744,Groupa Med Lena Willemark
2745,Mirah
2746,Phantom Planet
2747,Terror Squad Featuring Big Pun
2748,Mastodon
2749,Sex Pistols
2750,Brian Mcgrath
2751,The Chieftains
2752,Bas-sheva
2753,Djelimady Tounkara
2754,Stockhausen Waterman
2755,Carl Bean
2756,Kinky
2757,Mum
2758,Pedro Luis E A Parede
2759,Connie Francis
2760,Sparks
2761,Anthony Cruz
2762,Roy Ayers
2763,Selena
2764,Atb
2765,Eric Demarsan
2766,Blindman's Sun
2767,The Contours
2768,Lee Dorsey
2769,Dub Wiser
2770,The Four Pennies
2771,Bappi Lahiri
2772,Kool Moe Dee
2773,Kraftwerk
2774,Coch
2775,Despina Vandi
2776,Van Halen
2777,Charanga Forever
2778,The Steeles
2779,Rainforest Trio
2780,Davol
2781,Grizzly Bear
2782,The Color Red
2783,Bebo Norman
2784,Furry Lewis
2785,Liquid Stranger
2786,Dealership
2787,Jackie Brenston And His Delta Cats
2788,D:fuse Vs The Scumfrog
2789,Kid Creole And The Coconuts
2790,Cigala
2791,Bruce Springsteen And The E Street Band
2792,Janis Joplin And Big Brother And The Holding Company
2793,Dobby Dobson
2794,Jake Hess
2795,Kanda Bongo Man
2796,The Mystic Moods Orchestra
2797,Alvino Rey And His Orchestra
2798,Chimaira
2799,Los Morros Del Norte
2800,Johnny Vicious
2801,Sir Douglas Quintet
2802,Lemon Jelly
2803,Tania Maria
2804,Beatnuts Featuring Dead Prez And Cheryl Pepsi Riley
2805,Engerling
2806,Camerata Brasílica
2807,Mc Sadri
2808,The Bee Gees
2809,Darko
2810,Cómplices
2811,Jennifer Lopez
2812,State Of Chaos
2813,Missy Higgins
2814,The Chinese
2815,Groucho Marx
2816,Supremes
2817,Rocker-t
2818,Niraj Chag
2819,Legion Of Green Men
2820,John Pisano
2821,Hassan Annouri
2822,Drouz
2823,Dick Gaughan
2824,Conjunto Clasico
2825,Patsy Gallant
2826,Talib Kweli
2827,James Hunter
2828,Oliver Lake Quintet
2829,L7
2830,Moonsorrow
2831,Ganglords
2832,Jere Mcallister
2833,Petra
2834,Vincent Bruley
2835,Rachael Lampa
2836,Deborah Coleman
2837,Dale Russ
2838,Cali
2839,Grant Geissman
2840,Tabu Ley Rochereau
2841,The Birds
2842,Matt Redman
2843,Leann Rimes
2844,Sängerknaben Luzerner Kantorei
2845,Dj Echo
2846,Peter Hunningale
2847,Republica
2848,Kommunity Fk
2849,Suzy Thompson
2850,Whitesnake
2851,Dean Martin
2852,Bone Thugs-n-harmony
2853,Champion Jack Dupree
2854,Smut Peddlers
2855,Porcupine Tree
2856,Michelle Tumes
2857,Al Duvall
2858,Gaither Vocal Band
2859,Mark Lowry
2860,Bobby Cruz
2861,Anthony Watson
2862,Emilio
2863,Obie Trice
2864,Screamin’ Jay Hawkins
2865,Latif
2866,Palito Ortega
2867,Scott Glasgow
2868,Arturo Sandoval
2869,Carson Smith
2870,Nana Mouskouri
2871,Cartel
2872,Cyril Pahinui
2873,Mims Featuring J. Holiday
2874,Mother Superior
2875,This Or The Apocalypse
2876,Bescenta
2877,Papa's
2878,The All American Rejects
2879,Dj Quik
2880,Jacques Higelin
2881,Björk
2882,Dottie Rambo
2883,Patrick Eudeline
2884,Rem
2885,Tina Turner
2886,Freq
2887,Jesús López-cobos
2888,Original Love
2889,Imiskoubria Featuring Etsi De
2890,Clementina De Jesus
2891,Erin O'donnell
2892,Easy Star All-stars
2893,Hot Chip
2894,Andrew W.k.
2895,Gerard Lenorman
2896,Dj Kun
2897,Kellie Coffey
2898,Fuzz
2899,Jeff Scott Soto
2900,El Tiempo
2901,Del Shannon
2902,Peppermint Creeps
2903,Test Icicles
2904,Edmundo Ros
2905,Dead To Me
2906,Imiskoubria
2907,Mister Ries Featuring Six Foe
2908,Chucho Valdés
2909,Milk Inc.
2910,Frl.menke
2911,The Whites
2912,The Reverend Peyton's Big Damn Band
2913,Byrds
2914,Bitter End
2915,Jack Off Jill
2916,Claudio
2917,Tom Rainey
2918,George Faith
2919,Dilated Peoples Featuring Devin The Dude
2920,Henri Rene And His Orchestra
2921,Babe Ruth
2922,Ionics
2923,Dj Spinn Featuring Traxman
2924,The Troggs
2925,Sanna Nielsen
2926,Drifters
2927,Belinda Carlise
2928,Caramell
2929,Schizoid
2930,Daniela Dessì
2931,Gian Marco
2932,Phil Collins
2933,Moonface
2934,High Strung
2935,Ec8or
2936,Band Of Gypsies
2937,Antonis Remos
2938,Chapta
2939,Trivium
2940,Jimmy Cliff
2941,Tampa Red
2942,Arsonists Get All The Girls
2943,Anané
2944,Sensations
2945,Blanks77
2946,Townes Van Zandt
2947,Jerry Yan
2948,Justin Timberlake
2949,X (australia)
2950,Althea And Donna
2951,T-bone Walker
2952,Sleepy D
2953,Pedro Garcia
2954,Curt Bois
2955,Kelis
2956,Walter Trout
2957,Gyptian
2958,The Panic Channel
2959,Gilles Perrin
2960,Jeremy Fisher
2961,Willie Barcena
2962,Emit
2963,Mando Diao
2964,Spade Cooley
2965,Jeff Beck
2966,Emilia
2967,Nicholas
2968,The Thrillers
2969,Hawkshaw Hawkins
2970,9th Wonder Featuring Defcon
2971,Brian Littrell
2972,Ronnie Drew
2973,Melvins
2974,Moonspell
2975,Stewart Francke
2976,Kathy Mattea
2977,Terry Callier
2978,Amy Winehouse
2979,J.b. Lenoir
2980,The Rongetz Foundation
2981,The Creation
2982,Sapan Chakraborty
2983,Heaven 17
2984,Hoodfellas
2985,Charlotte Gainsbourg
2986,Dr Bombay
2987,The Boys
2988,George Malcolm
2989,Crystals
2990,Nickelback Featuring Kid Rock
2991,Tyree
2992,Semisonic
2993,I Nuovi Angeli
2994,Don Mclean
2995,Sylvester
2996,Roy Roberts
2997,The Incurables
2998,Charlie Patton
2999,Danny Wilson
3000,Catia Werneck
3001,Belami
3002,Bikini Machine
3003,Egberto Gismonti
3004,Tom Petty
3005,Jazz Gillum
3006,Bob Azzam
3007,Helen O'connell
3008,Rene Touzet
3009,Two Man Advantage
3010,Scott Krippayne
3011,Mu330
3012,Les Paul
3013,This Is Hell
3014,Richard Souther
3015,Fruko Y Sus Tesos
3016,Noemi
3017,arturo La Porta
3018,Múm
3019,Jessica Simpson Featuring Lil Bow Wow
3020,Judy Mowatt
3021,Little Milton
3022,Gerald Veasley
3023,Hotwire
3024,Rajery
3025,lamberto Gardelli
3026,The Dells
3027,Shakedown
3028,Mau Mau
3029,Patrick St-eloi
3030,It Dies Today
3031,Jeff Talmadge
3032,Session Americana
3033,Stephan Micus
3034,Afrika Bambaataa
3035,Aeoliah
3036,Tanya Chua
3037,Remi Nicole
3038,Madilu System
3039,Roy Rogers
3040,Harry Diboula
3041,Aphasia
3042,Pam Thum
3043,Ini Kamoze
3044,Deep Blue Something
3045,Eddie Jefferson
3046,Gene Clark
3047,Teijo Joutsela And Humppa-veikot
3048,Clay Crosse
3049,Bobby Russell
3050,Naëlle
3051,Jorgen Ingmann
3052,Bob Hope
3053,The Gufs
3054,Barbra Streisand And Barry gibb
3055,Lethal Bizzle
3056,Frankie Lymon And The Teenagers
3057,Tears For Fears
3058,Laurindo Almeida
3059,Eri Esittäjiä
3060,Winston Scotland
3061,Marianne Faithfull
3062,Laidback Luke
3063,Baby D
3064,X-ecutioners Featuring Tom Tom Club
3065,The Bureau De Change
3066,James Taylor Quartet
3067,Fu-schnickens
3068,Randy Stonehill
3069,Blind Lemon Jefferson
3070,Electronic Pig
3071,Mike Vax
3072,Johnny Kidd And The Pirates
3073,The Statler Brothers
3074,April Wine
3075,Asure
3076,My Favourite Girl
3077,Bizzy Bone
3078,Martin Carthy
3079,Avril
3080,The Libertines
3081,Mario Piu
3082,Jean-charles Capon
3083,Pee Wee King
3084,Vince Taylor
3085,V Sinizter
3086,Orlando Pops Orchestra
3087,Dexy's Midnight Runners
3088,Roy Drusky
3089,The Pogues
3090,Tommy James And The Shondells
3091,Carolyn Arends
3092,Ladybug
3093,matthew Schwinghammer
3094,Little Jr. Parker
3095,K'naan
3096,Jeckyll
3097,Dann Huff
3098,Dj Rashad Featuring Dj Chi Boogie
3099,El Gran Combo De Puerto Rico
3100,Pierre Boulez
3101,Ralph Stanley
3102,Petrol
3103,Shaquille O'neal
3104,La Bergère
3105,Cece Winans
3106,Frankie Negron
3107,Superchumbo
3108,Little Joe
3109,Orbit
3110,Richard Hawley
3111,Soul Sisters
3112,Vaggelis Perpiniadis
3113,Eddie Palmieri
3114,Marlene Dietrich
3115,Bim Sherman
3116,Eko Fresh Feat. G-style
3117,Jim Jones
3118,The Oak Ridge Boys
3119,Recluse
3120,Eddy Raven
3121,Richard And Linda Thompson
3122,Nando Lauria
3123,Grachan Moncur Iii
3124,Chariots
3125,D.o.w.n.
3126,Dilated Peoples Featuring Black Thought
3127,Shay Torrent
3128,Bruce Katz Band
3129,Quixotic
3130,Daouda
3131,4him
3132,Roger Subirana
3133,Dcs
3134,The Family Stand
3135,Wild Horses
3136,Steve Harvey
3137,The Waterboys
3138,Teena Marie
3139,Amy Lambert
3140,Academy
3141,Los Del Sol
3142,Markscheider Kunst
3143,Coph Nia
3144,Blind Blake
3145,Albert Préjean
3146,The Cure
3147,Tunsi
3148,Taylor Swift
3149,james Levine
3150,New Order
3151,Pete Seeger
3152,Joy Division
3153,Shinehead
3154,Kix
3155,Little Junior Parker
3156,Kmd
3157,The Crickets
3158,Sandi Thom
3159,Les Hurlements D'leo
3160,Abysmal Dawn
3161,George Nooks
3162,Nu Flavor
3163,Blackfoot
3164,The Harvard Lampoon Comedians
3165,The Products
3166,elisabeth Schwarzkopf
3167,Vangelis
3168,Jeff Buckley
3169,Pascal Obispo
3170,Kari Tapio
3171,Santana
3172,Snowpatrol
3173,Zebra
3174,Cedar Walton
3175,Destiny’s Child
3176,David Mingyue Liang
3177,Stiff Meat
3178,Donovan
3179,Portishead
3180,Marvin Hamlisch
3181,Barry Manilow
3182,Roberto Perera
3183,Ffh
3184,Sam Fan Thomas
3185,Livio Minafra
3186,James Blackwood With The Light Crust Doughboys
3187,Georges Parys
3188,Goldfish
3189,The Five Stairsteps
3190,The Sundown Playboys
3191,Non Phixion
3192,Mobb Deep Featuring Nate Dogg
3193,Ernest Ranglin
3194,Orchids
3195,The Bug Featuring Ricky Ranking
3196,La 5a Estacion
3197,Sonny Terry
3198,The Clark Sisters
3199,John Travolta
3200,Blue Mink
3201,Ed Byrne
3202,Rihanna
3203,Dj Slugo
3204,Warrior King
3205,Queens Of The Stone Age
3206,Los Cisnes
3207,Lambda
3208,The Bucketheads
3209,Death Ss
3210,Dj Godfather
3211,Olga Tañon
3212,Adam Fischer
3213,El Barrio
3214,Evolution
3215,D.a.d.
3216,Ebba Forsberg
3217,Five Fingers Of Funk
3218,John Cephas
3219,Adr Lavey
3220,Gram Parsons With Emmylou Harris
3221,Jorge Alfano
3222,Los Chunguitos
3223,Nicho Hinojosa
3224,Livingston Taylor
3225,X-ray Spex
3226,Patrick Bruel
3227,Ace Da Vinci
3228,Kool Keith
3229,Cabas
3230,Sonic Youth
3231,Anane
3232,Red Hot Chili Peppers
3233,Joan Baez
3234,Dead Kennedys
3235,Cedric Myton
3236,Maddox Brothers And Rose
3237,Archie Bell
3238,The Nolans
3239,The Dillinger Escape Plan
3240,Mike Jones
3241,The Sterns
3242,Pete Rock
3243,Lily Allen Featuring Ours
3244,Hiram Bullock
3245,Crabby Appleton
3246,Out Of The Grey
3247,The Harvey Averne Dozen
3248,Kofi
3249,Joe Rogan
3250,Marquez The Greatest
3251,Swans Of Avon
3252,Bukue One
3253,Eugene Mcdaniels
3254,Modern Day Escape
3255,G Unit Ft. 50 Cent
3256,Drowning Pool
3257,Chéco Feliciano And Joe King
3258,The Raconteurs
3259,Chico Hamilton
3260,Buckeye Politicians
3261,Audio Pyper
3262,Lovin' Spoonful
3263,rabbit In The Moon
3264,Dj Spinn
3265,The Dils
3266,trinity Boys' Choir
3267,De La Soul
3268,Misty Roses
3269,Neviss
3270,Willie Clayton
3271,Brian Free
3272,The Fontane Sisters
3273,Gaiteros De Pillopo
3274,Cutting Edge
3275,Ashbrg
3276,Molesta Ewenement
3277,Sugarman Three
3278,David Evans
3279,Natural Elements
3280,Mjg
3281,One Block Radius
3282,Planxty
3283,Shout Out Out Out Out
3284,Urge Overkill
3285,Dan Hicks
3286,Legacy Five
3287,Prozak
3288,Atom
3289,Planetakis
3290,Rea
3291,Bukka White
3292,Os Gaiteiros De Soutelo
3293,Orquesta Aragón
3294,Prince With 94 East
3295,Richi M.
3296,Doug Macleod
3297,Leonid Rudenko
3298,Sheffield Socialist Choir
3299,Angelo Badalamenti
3300,K's Choice
3301,Abyssinians
3302,Cumberland Quartet
3303,Johnny Daye
3304,Clash
3305,Erick Sermon
3306,The Radio Dept.
3307,Charlie Haden
3308,Abracadabra
3309,Ana Nikolic
3310,Charley Patton
3311,Zumpano
3312,Najoua Belyzel
3313,Vicious Mary
3314,David Summers
3315,Koordinate Of Wonders
3316,Tam Tam Go!
3317,Everyday Sunday
3318,Deodato
3319,Dolly Parton
3320,Billy Joel
3321,Solas
3322,Faron Young
3323,Kardinal Offishall
3324,Faith No More
3325,Roger Sanchez
3326,Jr.
3327,Baroness
3328,Checkers
3329,Karen Peck
3330,Douglas Miller
3331,Mira
3332,Samba Mapangala And Orchestra Virunga
3333,Mar Azul
3334,Peggy Seeger
3335,Al Denson
3336,R. Kelly
3337,Fläskkvartetten
3338,Las Niñas
3339,Donna Fargo
3340,The Fall
3341,Chink Santana
3342,Rachel Portman
3343,Michael Convertino
3344,Jewel
3345,V'ro
3346,Sharon Shannon
3347,Run Dmc
3348,Yodi's
3349,The Last Days Of Jesus
3350,Tad
3351,Eazy-e
3352,La Charanga Rubalcaba
3353,Beyoncé Feat. Slim Thug
3354,Shania Twain
3355,Sonny James
3356,Flutlicht
3357,Mongo Santamaria
3358,Black History
3359,Marcio Faraco
3360,Winterlight
3361,Dirty Harry
3362,Wayne Kramer
3363,Kaizers Orchestra
3364,Mick Hanly With Christy Moore
3365,Anna Vissi
3366,Skee-lo
3367,This Moment In Black History
3368,Alfredo Gutiérrez
3369,Webb Wilder
3370,Dntel
3371,Bob Newhart
3372,Faith Yang
3373,Doug Sahm
3374,Paramore
3375,Sportsguitar
3376,D.r.s.
3377,Svartthron
3378,Sal Mineo
3379,Operator
3380,Opiate For The Masses
3381,Dave Valentin
3382,Javier Mendoza Band
3383,Bee Gees
3384,Girls Aloud
3385,Susana Seivane
3386,Dave And Ansel Collins
3387,L. C. Williams
3388,Extreme
3389,Way Out West
3390,Geggy Tah
3391,Zimbabwe Legit
3392,Saman
3393,Shelly Manne
3394,Alice In Chains
3395,Happy Mondays
3396,Juggler
3397,Loketo
3398,Tony Murena
3399,Al Dexter
3400,John Paul Jones
3401,Larissa
3402,Barbara Carr
3403,Buzzhorn
3404,Deborah Harry
3405,Liquid Gang
3406,The Frantic
3407,Mykungfu
3408,Jacques Dutronc
3409,Michael Mcdonald
3410,J.r. Writer
3411,Renee Rosnes
3412,t
3413,Simon And Garfunkel
3414,Atreyu
3415,Planet P Project
3416,Jimmy Herring
3417,Leo Ku
3418,Ghost Machine
3419,!!!
3420,X-static
3421,Melanie Rutherford
3422,The Del Mccoury Band
3423,Eric Burdon
3424,Coldworld
3425,Captain And Tennille
3426,Sam Butera
3427,Bally Sagoo
3428,Eason Chan
3429,Craig Wedren
3430,Simon
3431,Stone Temple Pilots
3432,Tomorrow
3433,Tony Ashton
3434,Slipknot
3435,Vhs Or Beta
3436,Zeromancer
3437,Cast Of Grange Hill
3438,Slarta John
3439,Massiel
3440,Carlton Livingston
3441,Tony Mathews
3442,Sandy Lam
3443,Shirley Collins
3444,Dave Hollister
3445,Prospect
3446,Beneath The Sky
3447,Monique Morelli
3448,Leonard Bernstein
3449,Memphis Sheiks
3450,Jerry Wallace
3451,Albert King
3452,T.g. Sheppard
3453,Terje Lie
3454,Rosco
3455,The Charms
3456,Azis
3457,Jason Mraz
3458,Lyrics Born
3459,rolando La Serie
3460,Edgar Bori
3461,Knack
3462,Agnostic Front
3463,Sabda Brahma
3464,John Stevens
3465,Jim Breuer
3466,The Equals
3467,U4ic Dj's
3468,Metsatöll
3469,Tommy Makem
3470,Lynette Schultz
3471,The Mighty Mighty Bosstones
3472,Irini Merkouri
3473,Bare Jr.
3474,Mohammad Nouri
3475,Joe Jackson
3476,Adam Richmond
3477,Alain Morisod
3478,"buzzov¬en"""
3479,Rickie Lee Jones
3480,Toots Thielemans
3481,Will To Will
3482,Felicia Sanders
3483,Andre Verchuren
3484,Los Fabulosos Cadillacs
3485,Virtuoso
3486,Foxy Brown
3487,Dynamite Deluxe
3488,Oh No
3489,Jah Debda
3490,Dave Brockie Experience
3491,Black Box
3492,Hot Live Guys
3493,Johnny Nash
3494,Mat Maneri
3495,Dee Clark
3496,Gringo
3497,Thomas Dolby
3498,Maire Brennan
3499,Brian Eno And David Byrne
3500,Ice
3501,Mind Furniture
3502,Brian Tyler
3503,Roger Creager
3504,Ghorwane
3505,Alvin Youngblood Hart
3506,Consequence
3507,Blessid Union Of Souls
3508,Nowhere Boys
3509,Kaija Koo
3510,Paloalto
3511,Lady May
3512,T-connection
3513,Matteo Bonfanti E I Maledetti
3514,The Beat
3515,Séamus Egan
3516,Oceansize
3517,Michael Card
3518,S. Solis Y Orquesta
3519,Los Amigos Invisibles
3520,Etienne De Crécy
3521,John Ottman
3522,The Ad Libs
3523,Gunther
3524,Roger Williams
3525,Damita
3526,Corey
3527,The Peacemakers
3528,Bb King
3529,Carlos Ponce
3530,Lifehouse
3531,Tha Liks Featuring Defari
3532,Plies Featuring Tank
3533,Jaco
3534,Alfredo Kraus
3535,Barbarito Diez
3536,Africando All Stars
3537,Benabar
3538,Billie Holliday
3539,disney Studio Chorus
3540,Twista Featuring Cee-lo
3541,Carlton And The Shoes
3542,The Ghost Of Lemora
3543,La Mancha De Rolando
3544,Usher Featuring The Nu Beginning
3545,Lil’ Louis
3546,Jennifer Lopez Featuring Ja Rule
3547,Lords Of The Underground
3548,Benga And Coki
3549,3 Doors Down
3550,Talvin Singh
3551,Handsome Boy Modeling School
3552,Lloyd Spiegel
3553,Tom Jones
3554,The Red Telephone
3555,Five Bolt Main
3556,Terry Jacks
3557,Johnny Otis Show
3558,Marcelo Radulovich
3559,Bob Crosby
3560,Maria & Margot Hellwig
3561,Mello & Lil' Bran)
3562,Justin
3563,John Tchicai
3564,The Wicklows
3565,Mil Featuring Petey Pablo
3566,Gabriela Anders
3567,Eurythmics
3568,Roger Reynolds
3569,Everly Brothers
3570,Daywind Studio Musicians
3571,Orquesta Broadway
3572,David Guetta - Joachim Garraud - Chris Willis
3573,John Coltrane Quartet
3574,Clockwise
3575,The Michael Stanley Band
3576,Demonbreed
3577,The Prefects
3578,Boondox
3579,Django Asül
3580,Nightwish
3581,Mark Ashley
3582,the American Boychoir
3583,Wendo Kolosoy
3584,Marvin Gaye
3585,Los Gaiteros De San Jacinto
3586,Gülcan
3587,Max Romeo
3588,Bimbo
3589,Eddie Cantor
3590,Keira Green
3591,France
3592,Run-dmc Vs. Jason Nevins
3593,The Staple Singers
3594,The Supremes
3595,Dale Hawkins
3596,The Royal Victoria Hotel Calypsos
3597,Dimitri Tiomkin
3598,Dusty Springfield
3599,Lisa Lynne
3600,Guy Forsyth
3601,Semprini
3602,The Smiths
3603,Gertrudis
3604,Marvin Sapp
3605,Temple Of The Dog
3606,Mcgruff
3607,Eldar
3608,English Chamber Orchestra
3609,Andre Popp
3610,Gilbert O’sullivan
3611,Dropkick Murphys
3612,David Johansen
3613,Mad Are Sane
3614,A Different Breed Of Killer
3615,Dijous Paella
3616,Maracaibo 15
3617,Blackbyrds
3618,Brian Dullaghan
3619,Fela Kuti
3620,Aberdeen
3621,089 Clique Feat. Prophet
3622,Chris Difford
3623,Keep Me In Your Heart
3624,V V Brown
3625,Blind Willie Mctell
3626,Major Lazer
3627,Kerson
3628,His Orchestra
3629,Serpentine
3630,Gang Starr Featuring Jeru The Damaja And Lil Dap
3631,T Rex
3632,Dottie West
3633,Her Majesty's Finest
3634,Liquid Spill
3635,Backstreet Boys
3636,Lil Ronnie
3637,Regina Belle
3638,Alphonse Mouzon
3639,Jesse Malin And The St. Marks Social
3640,Giorgos Sabanis
3641,Rated R
3642,Moraes Moreira
3643,Little Eva
3644,Spunk
3645,Chris Rodriguez
3646,Claire Elzière
3647,Terry Muska
3648,The Louvin Brothers
3649,Snap!
3650,Savage Garden
3651,Marco Beltrami
3652,Tresenlesen
3653,Grupo Batuque
3654,Corderoy
3655,Equilibrium
3656,The Mars Volta
3657,Karlheinz Stockhausen
3658,John Fogerty
3659,Leslie Mendelson
3660,Grant And Wilson
3661,The Ronettes
3662,Bobaflex
3663,Barry Mcguire
3664,Depeche Mode
3665,War
3666,Cadacross
3667,James Ingram
3668,Labelle
3669,Afroman
3670,Chris Vickery
3671,Joe Mcbride
3672,Sandy Posey
3673,Dwayne
3674,Hank Locklin
3675,J. Peter Robinson
3676,Vivian
3677,The Sharks
3678,Roy Davis Jr
3679,Lil Boosie Feat. Bun B
3680,Me’shell Ndegeocello
3681,Bone Loc
3682,Bongzilla
3683,Blue October
3684,Marc Perrone
3685,Solitaire
3686,Adam Richman
3687,Cliff Bruner
3688,Buckwheat Zydeco
3689,Usher Featuring Jermaine Dupri
3690,My Little Airport
3691,Rupa
3692,Ewan Maccoll
3693,Sean Kingston
3694,X-ecutioners Featuring M.o.p.
3695,Ashley Slater
3696,John Digweed
3697,Krayzie Bone
3698,The Even Dozen Jug Band
3699,Jimmy Wyble
3700,Plagia
3701,Wayne Watson
3702,Eddie Henderson
3703,Dmz
3704,Channel Live
3705,Debbie Davies
3706,Tha Liks
3707,The Animals
3708,Lil' Band O' Gold
3709,Yamandu + Dominguinhos
3710,Warren Barfield
3711,Au Pairs
3712,Bobby Fuller Four
3713,Los Originales De San Juan
3714,Gang Starr
3715,Lisa Lisa
3716,The Kirkbys
3717,Jerry Reed
3718,Geddy Lee
3719,Chambers
3720,Jim Kweskin With Samoa Wilson
3721,Fast Eddie
3722,Ambient Music Therapy
3723,The Belmonts
3724,Morcheeba
3725,Time Zone
3726,Bounty Killer
3727,Herb Alpert And The Tijuana Brass
3728,The Gone Jackals
3729,Steve Millikan
3730,Carl Belew
3731,Ashtrax
3732,Sunidhi Chauhan
3733,Todos
3734,Criminal Class Usa Is Hush Hush Revolution
3735,Wyclef Jean Featuring Prodigy Of Mobb Deep
3736,Percy Faith And His Orchestra
3737,Xmilk
3738,Salt-n-pepa
3739,Less Than Jake
3740,Carmen Y Laura
3741,(hed) P.e.
3742,Antonio Bribiesca
3743,Cannon's Jug Stompers
3744,Don Davis
3745,Pinch Feat. Rudey Lee
3746,Tweeterfriendly Music
3747,Dora The Explorer
3748,Hound Dog Taylor And The Houserockers
3749,Asterisk*
3750,Johnny Pacheco
3751,Stefon Harris
3752,Al Toomer
3753,Mt. Wilson Repeater
3754,Jim Smoak
3755,"ricky Martin Feat. La Mari De Chambao"""
3756,Rex Allen Jr.
3757,Louis Jordan And His Tympany Five
3758,Big One
3759,Alvino Rey
3760,Concilium Musicum Wien & Paul Angerer
3761,The Good  The Bad And The Queen
3762,Twin Atlantic
3763,Nick Cave
3764,Alain Turban
3765,Valient Thorr
3766,My Neck  My Back (lick It)
3767,Canis Dirus
3768,Oates
3769,Rishi Rich
3770,Jeff Mironov
3771,Unloco
3772,Eluveitie
3773,Massimiliano Damerini
3774,Massive Töne
3775,Geoff Muldaur
3776,Thomas Schobel
3777,Iggy Pop
3778,The Evil Genius Dj Green Lantern
3779,Population Reduction
3780,The Music Of The Mountains
3781,Dead Prez
3782,Cybertribe
3783,M
3784,Daughters
3785,T.i.
3786,Screaming Lord Sutch
3787,Ill Nino
3788,Wilshire
3789,Sukshinder Shinda
3790,Dilated Peoples
3791,Bobby Valentin
3792,Humanzi
3793,Lupe Fiasco Feat. Gemstones
3794,Pink Floyd
3795,Harald Kloser
3796,The Refreshments
3797,Johnny Pearson
3798,Gus Viseur
3799,Candlebox
3800,Mark Feldman
